Recall,Precision,Model
0.8653846153846154,0.38461538461538464,SVM
0.8653846153846154,0.3879310344827586,SVM
0.8653846153846154,0.391304347826087,SVM
0.8653846153846154,0.39473684210526316,SVM
0.8653846153846154,0.39823008849557523,SVM
0.8653846153846154,0.4017857142857143,SVM
0.8461538461538461,0.3963963963963964,SVM
0.8461538461538461,0.4,SVM
0.8269230769230769,0.3944954128440367,SVM
0.8269230769230769,0.39814814814814814,SVM
0.8269230769230769,0.40186915887850466,SVM
0.8269230769230769,0.4056603773584906,SVM
0.8269230769230769,0.4095238095238095,SVM
0.8076923076923077,0.40384615384615385,SVM
0.8076923076923077,0.4077669902912621,SVM
0.8076923076923077,0.4117647058823529,SVM
0.8076923076923077,0.4158415841584158,SVM
0.8076923076923077,0.42,SVM
0.8076923076923077,0.42424242424242425,SVM
0.7884615384615384,0.41836734693877553,SVM
0.7884615384615384,0.422680412371134,SVM
0.7692307692307693,0.4166666666666667,SVM
0.75,0.4105263157894737,SVM
0.75,0.4148936170212766,SVM
0.75,0.41935483870967744,SVM
0.75,0.42391304347826086,SVM
0.7307692307692307,0.4175824175824176,SVM
0.7307692307692307,0.4222222222222222,SVM
0.7307692307692307,0.42696629213483145,SVM
0.7307692307692307,0.4318181818181818,SVM
0.7307692307692307,0.4367816091954023,SVM
0.7307692307692307,0.4418604651162791,SVM
0.7115384615384616,0.43529411764705883,SVM
0.7115384615384616,0.44047619047619047,SVM
0.7115384615384616,0.4457831325301205,SVM
0.7115384615384616,0.45121951219512196,SVM
0.7115384615384616,0.4567901234567901,SVM
0.7115384615384616,0.4625,SVM
0.7115384615384616,0.46835443037974683,SVM
0.7115384615384616,0.47435897435897434,SVM
0.7115384615384616,0.4805194805194805,SVM
0.7115384615384616,0.4868421052631579,SVM
0.6923076923076923,0.48,SVM
0.6923076923076923,0.4864864864864865,SVM
0.6730769230769231,0.4794520547945205,SVM
0.6730769230769231,0.4861111111111111,SVM
0.6538461538461539,0.4788732394366197,SVM
0.6538461538461539,0.4857142857142857,SVM
0.6346153846153846,0.4782608695652174,SVM
0.6346153846153846,0.4852941176470588,SVM
0.6346153846153846,0.4925373134328358,SVM
0.6346153846153846,0.5,SVM
0.6346153846153846,0.5076923076923077,SVM
0.6346153846153846,0.515625,SVM
0.6346153846153846,0.5238095238095238,SVM
0.6153846153846154,0.5161290322580645,SVM
0.5961538461538461,0.5081967213114754,SVM
0.5961538461538461,0.5166666666666667,SVM
0.5961538461538461,0.5254237288135594,SVM
0.5961538461538461,0.5344827586206896,SVM
0.5961538461538461,0.543859649122807,SVM
0.5961538461538461,0.5535714285714286,SVM
0.5769230769230769,0.5454545454545454,SVM
0.5576923076923077,0.5370370370370371,SVM
0.5384615384615384,0.5283018867924528,SVM
0.5192307692307693,0.5192307692307693,SVM
0.5,0.5098039215686274,SVM
0.5,0.52,SVM
0.5,0.5306122448979592,SVM
0.4807692307692308,0.5208333333333334,SVM
0.4807692307692308,0.5319148936170213,SVM
0.4807692307692308,0.5434782608695652,SVM
0.4807692307692308,0.5555555555555556,SVM
0.46153846153846156,0.5454545454545454,SVM
0.4423076923076923,0.5348837209302325,SVM
0.4230769230769231,0.5238095238095238,SVM
0.4230769230769231,0.5365853658536586,SVM
0.40384615384615385,0.525,SVM
0.38461538461538464,0.5128205128205128,SVM
0.36538461538461536,0.5,SVM
0.34615384615384615,0.4864864864864865,SVM
0.34615384615384615,0.5,SVM
0.34615384615384615,0.5142857142857142,SVM
0.34615384615384615,0.5294117647058824,SVM
0.34615384615384615,0.5454545454545454,SVM
0.3269230769230769,0.53125,SVM
0.3269230769230769,0.5483870967741935,SVM
0.3269230769230769,0.5666666666666667,SVM
0.3269230769230769,0.5862068965517241,SVM
0.3269230769230769,0.6071428571428571,SVM
0.3269230769230769,0.6296296296296297,SVM
0.3076923076923077,0.6153846153846154,SVM
0.28846153846153844,0.6,SVM
0.2692307692307692,0.5833333333333334,SVM
0.25,0.5652173913043478,SVM
0.23076923076923078,0.5454545454545454,SVM
0.21153846153846154,0.5238095238095238,SVM
0.19230769230769232,0.5,SVM
0.17307692307692307,0.47368421052631576,SVM
0.17307692307692307,0.5,SVM
0.17307692307692307,0.5294117647058824,SVM
0.17307692307692307,0.5625,SVM
0.17307692307692307,0.6,SVM
0.15384615384615385,0.5714285714285714,SVM
0.15384615384615385,0.6153846153846154,SVM
0.1346153846153846,0.5833333333333334,SVM
0.1346153846153846,0.6363636363636364,SVM
0.1346153846153846,0.7,SVM
0.1346153846153846,0.7777777777777778,SVM
0.11538461538461539,0.75,SVM
0.11538461538461539,0.8571428571428571,SVM
0.09615384615384616,0.8333333333333334,SVM
0.09615384615384616,1.0,SVM
0.07692307692307693,1.0,SVM
0.057692307692307696,1.0,SVM
0.038461538461538464,1.0,SVM
0.019230769230769232,1.0,SVM
0.0,1.0,SVM
1.0,0.3611111111111111,Random Forest
0.9807692307692307,0.35664335664335667,Random Forest
0.9807692307692307,0.3591549295774648,Random Forest
0.9807692307692307,0.3617021276595745,Random Forest
0.9615384615384616,0.35714285714285715,Random Forest
0.9615384615384616,0.3597122302158273,Random Forest
0.9423076923076923,0.35507246376811596,Random Forest
0.9423076923076923,0.35766423357664234,Random Forest
0.9423076923076923,0.3602941176470588,Random Forest
0.9423076923076923,0.362962962962963,Random Forest
0.9423076923076923,0.3656716417910448,Random Forest
0.9423076923076923,0.3684210526315789,Random Forest
0.9423076923076923,0.3712121212121212,Random Forest
0.9423076923076923,0.37404580152671757,Random Forest
0.9230769230769231,0.36923076923076925,Random Forest
0.9230769230769231,0.37209302325581395,Random Forest
0.9230769230769231,0.375,Random Forest
0.9230769230769231,0.3779527559055118,Random Forest
0.9230769230769231,0.38095238095238093,Random Forest
0.9230769230769231,0.384,Random Forest
0.9038461538461539,0.3790322580645161,Random Forest
0.9038461538461539,0.3821138211382114,Random Forest
0.9038461538461539,0.38524590163934425,Random Forest
0.9038461538461539,0.3884297520661157,Random Forest
0.9038461538461539,0.39166666666666666,Random Forest
0.9038461538461539,0.3949579831932773,Random Forest
0.9038461538461539,0.3983050847457627,Random Forest
0.9038461538461539,0.4017094017094017,Random Forest
0.9038461538461539,0.4051724137931034,Random Forest
0.8846153846153846,0.4,Random Forest
0.8653846153846154,0.39473684210526316,Random Forest
0.8653846153846154,0.39823008849557523,Random Forest
0.8653846153846154,0.4017857142857143,Random Forest
0.8653846153846154,0.40540540540540543,Random Forest
0.8653846153846154,0.4090909090909091,Random Forest
0.8461538461538461,0.4036697247706422,Random Forest
0.8461538461538461,0.4074074074074074,Random Forest
0.8461538461538461,0.411214953271028,Random Forest
0.8461538461538461,0.41509433962264153,Random Forest
0.8269230769230769,0.4095238095238095,Random Forest
0.8269230769230769,0.41346153846153844,Random Forest
0.8076923076923077,0.4077669902912621,Random Forest
0.8076923076923077,0.4117647058823529,Random Forest
0.8076923076923077,0.4158415841584158,Random Forest
0.8076923076923077,0.42,Random Forest
0.8076923076923077,0.42424242424242425,Random Forest
0.7884615384615384,0.41836734693877553,Random Forest
0.7692307692307693,0.41237113402061853,Random Forest
0.7692307692307693,0.4166666666666667,Random Forest
0.75,0.4105263157894737,Random Forest
0.75,0.4148936170212766,Random Forest
0.75,0.41935483870967744,Random Forest
0.75,0.42391304347826086,Random Forest
0.7307692307692307,0.4175824175824176,Random Forest
0.7307692307692307,0.4222222222222222,Random Forest
0.7307692307692307,0.42696629213483145,Random Forest
0.7307692307692307,0.4318181818181818,Random Forest
0.7307692307692307,0.4367816091954023,Random Forest
0.7115384615384616,0.43023255813953487,Random Forest
0.7115384615384616,0.43529411764705883,Random Forest
0.7115384615384616,0.44047619047619047,Random Forest
0.7115384615384616,0.4457831325301205,Random Forest
0.6923076923076923,0.43902439024390244,Random Forest
0.6730769230769231,0.43209876543209874,Random Forest
0.6730769230769231,0.4375,Random Forest
0.6730769230769231,0.4430379746835443,Random Forest
0.6730769230769231,0.44871794871794873,Random Forest
0.6730769230769231,0.45454545454545453,Random Forest
0.6538461538461539,0.4473684210526316,Random Forest
0.6346153846153846,0.44,Random Forest
0.6346153846153846,0.44594594594594594,Random Forest
0.6346153846153846,0.4520547945205479,Random Forest
0.6346153846153846,0.4583333333333333,Random Forest
0.6153846153846154,0.4507042253521127,Random Forest
0.6153846153846154,0.45714285714285713,Random Forest
0.5961538461538461,0.4492753623188406,Random Forest
0.5769230769230769,0.4411764705882353,Random Forest
0.5769230769230769,0.44776119402985076,Random Forest
