Precision,Recall,Model
0.4444444444444444,0.3076923076923077,KNN
0.45714285714285713,0.3076923076923077,KNN
0.47058823529411764,0.3076923076923077,KNN
0.45454545454545453,0.28846153846153844,KNN
0.46875,0.28846153846153844,KNN
0.45161290322580644,0.2692307692307692,KNN
0.43333333333333335,0.25,KNN
0.4482758620689655,0.25,KNN
0.42857142857142855,0.23076923076923078,KNN
0.4444444444444444,0.23076923076923078,KNN
0.4230769230769231,0.21153846153846154,KNN
0.4,0.19230769230769232,KNN
0.4166666666666667,0.19230769230769232,KNN
0.43478260869565216,0.19230769230769232,KNN
0.4090909090909091,0.17307692307692307,KNN
0.42857142857142855,0.17307692307692307,KNN
0.45,0.17307692307692307,KNN
0.42105263157894735,0.15384615384615385,KNN
0.3888888888888889,0.1346153846153846,KNN
0.4117647058823529,0.1346153846153846,KNN
0.375,0.11538461538461539,KNN
0.3333333333333333,0.09615384615384616,KNN
0.35714285714285715,0.09615384615384616,KNN
0.38461538461538464,0.09615384615384616,KNN
0.4166666666666667,0.09615384615384616,KNN
0.45454545454545453,0.09615384615384616,KNN
0.4,0.07692307692307693,KNN
0.3333333333333333,0.057692307692307696,KNN
0.25,0.038461538461538464,KNN
0.14285714285714285,0.019230769230769232,KNN
0.16666666666666666,0.019230769230769232,KNN
0.2,0.019230769230769232,KNN
0.25,0.019230769230769232,KNN
0.3333333333333333,0.019230769230769232,KNN
0.5,0.019230769230769232,KNN
0.0,0.0,KNN
1.0,0.0,KNN
0.3611111111111111,1.0,Random Forest
0.36363636363636365,1.0,Random Forest
0.36619718309859156,1.0,Random Forest
0.36879432624113473,1.0,Random Forest
0.37142857142857144,1.0,Random Forest
0.37410071942446044,1.0,Random Forest
0.37681159420289856,1.0,Random Forest
0.3795620437956204,1.0,Random Forest
0.375,0.9807692307692307,Random Forest
0.37037037037037035,0.9615384615384616,Random Forest
0.373134328358209,0.9615384615384616,Random Forest
0.37593984962406013,0.9615384615384616,Random Forest
0.3787878787878788,0.9615384615384616,Random Forest
0.3816793893129771,0.9615384615384616,Random Forest
0.38461538461538464,0.9615384615384616,Random Forest
0.3875968992248062,0.9615384615384616,Random Forest
0.390625,0.9615384615384616,Random Forest
0.3937007874015748,0.9615384615384616,Random Forest
0.3968253968253968,0.9615384615384616,Random Forest
0.4,0.9615384615384616,Random Forest
0.4032258064516129,0.9615384615384616,Random Forest
0.4065040650406504,0.9615384615384616,Random Forest
0.4098360655737705,0.9615384615384616,Random Forest
0.4132231404958678,0.9615384615384616,Random Forest
0.4083333333333333,0.9423076923076923,Random Forest
0.40336134453781514,0.9230769230769231,Random Forest
0.4067796610169492,0.9230769230769231,Random Forest
0.41025641025641024,0.9230769230769231,Random Forest
0.41379310344827586,0.9230769230769231,Random Forest
0.41739130434782606,0.9230769230769231,Random Forest
0.42105263157894735,0.9230769230769231,Random Forest
0.4247787610619469,0.9230769230769231,Random Forest
0.41964285714285715,0.9038461538461539,Random Forest
0.42342342342342343,0.9038461538461539,Random Forest
0.42727272727272725,0.9038461538461539,Random Forest
0.43119266055045874,0.9038461538461539,Random Forest
0.4351851851851852,0.9038461538461539,Random Forest
0.42990654205607476,0.8846153846153846,Random Forest
0.4339622641509434,0.8846153846153846,Random Forest
0.42857142857142855,0.8653846153846154,Random Forest
0.4326923076923077,0.8653846153846154,Random Forest
0.4368932038834951,0.8653846153846154,Random Forest
0.4411764705882353,0.8653846153846154,Random Forest
0.43564356435643564,0.8461538461538461,Random Forest
0.43,0.8269230769230769,Random Forest
0.43434343434343436,0.8269230769230769,Random Forest
0.42857142857142855,0.8076923076923077,Random Forest
0.4329896907216495,0.8076923076923077,Random Forest
0.4270833333333333,0.7884615384615384,Random Forest
0.43157894736842106,0.7884615384615384,Random Forest
0.425531914893617,0.7692307692307693,Random Forest
0.43010752688172044,0.7692307692307693,Random Forest
0.42391304347826086,0.75,Random Forest
0.42857142857142855,0.75,Random Forest
0.4222222222222222,0.7307692307692307,Random Forest
0.4157303370786517,0.7115384615384616,Random Forest
0.42045454545454547,0.7115384615384616,Random Forest
0.42528735632183906,0.7115384615384616,Random Forest
0.43023255813953487,0.7115384615384616,Random Forest
0.43529411764705883,0.7115384615384616,Random Forest
0.42857142857142855,0.6923076923076923,Random Forest
0.42168674698795183,0.6730769230769231,Random Forest
0.4146341463414634,0.6538461538461539,Random Forest
0.4074074074074074,0.6346153846153846,Random Forest
0.4,0.6153846153846154,Random Forest
0.4050632911392405,0.6153846153846154,Random Forest
0.41025641025641024,0.6153846153846154,Random Forest
0.4155844155844156,0.6153846153846154,Random Forest
0.40789473684210525,0.5961538461538461,Random Forest
0.41333333333333333,0.5961538461538461,Random Forest
0.40540540540540543,0.5769230769230769,Random Forest
0.410958904109589,0.5769230769230769,Random Forest
0.4027777777777778,0.5576923076923077,Random Forest
0.4084507042253521,0.5576923076923077,Random Forest
0.4,0.5384615384615384,Random Forest
0.391304347826087,0.5192307692307693,Random Forest
0.39705882352941174,0.5192307692307693,Random Forest
0.40298507462686567,0.5192307692307693,Random Forest
0.3939393939393939,0.5,Random Forest
0.4,0.5,Random Forest
0.390625,0.4807692307692308,Random Forest
0.38095238095238093,0.46153846153846156,Random Forest
0.3870967741935484,0.46153846153846156,Random Forest
0.39344262295081966,0.46153846153846156,Random Forest
0.4,0.46153846153846156,Random Forest
0.4067796610169492,0.46153846153846156,Random Forest
0.41379310344827586,0.46153846153846156,Random Forest
0.42105263157894735,0.46153846153846156,Random Forest
0.42857142857142855,0.46153846153846156,Random Forest
0.43636363636363634,0.46153846153846156,Random Forest
0.4444444444444444,0.46153846153846156,Random Forest
0.4528301886792453,0.46153846153846156,Random Forest
0.46153846153846156,0.46153846153846156,Random Forest
0.47058823529411764,0.46153846153846156,Random Forest
0.46,0.4423076923076923,Random Forest
0.4489795918367347,0.4230769230769231,Random Forest
0.4583333333333333,0.4230769230769231,Random Forest
0.46808510638297873,0.4230769230769231,Random Forest
0.45652173913043476,0.40384615384615385,Random Forest
0.4666666666666667,0.40384615384615385,Random Forest
0.4772727272727273,0.40384615384615385,Random Forest
0.4883720930232558,0.40384615384615385,Random Forest
0.5,0.40384615384615385,Random Forest
0.4878048780487805,0.38461538461538464,Random Forest
0.475,0.36538461538461536,Random Forest
0.48717948717948717,0.36538461538461536,Random Forest
0.5,0.36538461538461536,Random Forest
0.5135135135135135,0.36538461538461536,Random Forest
0.5277777777777778,0.36538461538461536,Random Forest
0.5142857142857142,0.34615384615384615,Random Forest
0.5,0.3269230769230769,Random Forest
0.5151515151515151,0.3269230769230769,Random Forest
0.5,0.3076923076923077,Random Forest
0.5161290322580645,0.3076923076923077,Random Forest
0.5333333333333333,0.3076923076923077,Random Forest
0.5172413793103449,0.28846153846153844,Random Forest
0.5,0.2692307692307692,Random Forest
0.48148148148148145,0.25,Random Forest
0.5,0.25,Random Forest
0.48,0.23076923076923078,Random Forest
0.5,0.23076923076923078,Random Forest
0.4782608695652174,0.21153846153846154,Random Forest
0.45454545454545453,0.19230769230769232,Random Forest
0.47619047619047616,0.19230769230769232,Random Forest
0.5,0.19230769230769232,Random Forest
0.47368421052631576,0.17307692307692307,Random Forest
