Recall,Precision,Model
0.5384615384615384,0.417910447761194,SVM
0.5384615384615384,0.42424242424242425,SVM
0.5192307692307693,0.4153846153846154,SVM
0.5,0.40625,SVM
0.5,0.4126984126984127,SVM
0.5,0.41935483870967744,SVM
0.5,0.4262295081967213,SVM
0.5,0.43333333333333335,SVM
0.5,0.4406779661016949,SVM
0.5,0.4482758620689655,SVM
0.4807692307692308,0.43859649122807015,SVM
0.4807692307692308,0.44642857142857145,SVM
0.46153846153846156,0.43636363636363634,SVM
0.46153846153846156,0.4444444444444444,SVM
0.4423076923076923,0.4339622641509434,SVM
0.4423076923076923,0.4423076923076923,SVM
0.4423076923076923,0.45098039215686275,SVM
0.4230769230769231,0.44,SVM
0.40384615384615385,0.42857142857142855,SVM
0.38461538461538464,0.4166666666666667,SVM
0.36538461538461536,0.40425531914893614,SVM
0.34615384615384615,0.391304347826087,SVM
0.3269230769230769,0.37777777777777777,SVM
0.3269230769230769,0.38636363636363635,SVM
0.3269230769230769,0.3953488372093023,SVM
0.3076923076923077,0.38095238095238093,SVM
0.3076923076923077,0.3902439024390244,SVM
0.28846153846153844,0.375,SVM
0.2692307692307692,0.358974358974359,SVM
0.2692307692307692,0.3684210526315789,SVM
0.25,0.35135135135135137,SVM
0.23076923076923078,0.3333333333333333,SVM
0.23076923076923078,0.34285714285714286,SVM
0.23076923076923078,0.35294117647058826,SVM
0.21153846153846154,0.3333333333333333,SVM
0.19230769230769232,0.3125,SVM
0.19230769230769232,0.3225806451612903,SVM
0.19230769230769232,0.3333333333333333,SVM
0.19230769230769232,0.3448275862068966,SVM
0.19230769230769232,0.35714285714285715,SVM
0.19230769230769232,0.37037037037037035,SVM
0.19230769230769232,0.38461538461538464,SVM
0.19230769230769232,0.4,SVM
0.19230769230769232,0.4166666666666667,SVM
0.17307692307692307,0.391304347826087,SVM
0.17307692307692307,0.4090909090909091,SVM
0.17307692307692307,0.42857142857142855,SVM
0.17307692307692307,0.45,SVM
0.17307692307692307,0.47368421052631576,SVM
0.17307692307692307,0.5,SVM
0.15384615384615385,0.47058823529411764,SVM
0.15384615384615385,0.5,SVM
0.1346153846153846,0.4666666666666667,SVM
0.1346153846153846,0.5,SVM
0.1346153846153846,0.5384615384615384,SVM
0.1346153846153846,0.5833333333333334,SVM
0.1346153846153846,0.6363636363636364,SVM
0.1346153846153846,0.7,SVM
0.1346153846153846,0.7777777777777778,SVM
0.11538461538461539,0.75,SVM
0.09615384615384616,0.7142857142857143,SVM
0.07692307692307693,0.6666666666666666,SVM
0.057692307692307696,0.6,SVM
0.038461538461538464,0.5,SVM
0.019230769230769232,0.3333333333333333,SVM
0.019230769230769232,0.5,SVM
0.019230769230769232,1.0,SVM
0.0,1.0,SVM
1.0,0.3611111111111111,Random Forest
0.9807692307692307,0.36428571428571427,Random Forest
0.9615384615384616,0.373134328358209,Random Forest
0.9615384615384616,0.37593984962406013,Random Forest
0.9615384615384616,0.3787878787878788,Random Forest
0.9615384615384616,0.3816793893129771,Random Forest
0.9615384615384616,0.38461538461538464,Random Forest
0.9615384615384616,0.3875968992248062,Random Forest
0.9615384615384616,0.3937007874015748,Random Forest
0.9230769230769231,0.3902439024390244,Random Forest
0.9230769230769231,0.4,Random Forest
0.9230769230769231,0.40336134453781514,Random Forest
0.8846153846153846,0.39655172413793105,Random Forest
0.8461538461538461,0.38596491228070173,Random Forest
0.8269230769230769,0.38738738738738737,Random Forest
0.7307692307692307,0.36538461538461536,Random Forest
0.7115384615384616,0.37,Random Forest
0.6923076923076923,0.36363636363636365,Random Forest
0.6730769230769231,0.3684210526315789,Random Forest
0.6730769230769231,0.3723404255319149,Random Forest
0.6538461538461539,0.38202247191011235,Random Forest
0.6538461538461539,0.38636363636363635,Random Forest
0.6346153846153846,0.3793103448275862,Random Forest
0.6346153846153846,0.38372093023255816,Random Forest
0.6346153846153846,0.38823529411764707,Random Forest
0.6153846153846154,0.3855421686746988,Random Forest
0.5961538461538461,0.3780487804878049,Random Forest
0.5769230769230769,0.37037037037037035,Random Forest
0.5769230769230769,0.375,Random Forest
0.5769230769230769,0.379746835443038,Random Forest
0.5769230769230769,0.38461538461538464,Random Forest
0.5769230769230769,0.38961038961038963,Random Forest
0.5576923076923077,0.3815789473684211,Random Forest
0.5576923076923077,0.38666666666666666,Random Forest
0.5384615384615384,0.3783783783783784,Random Forest
0.5384615384615384,0.3835616438356164,Random Forest
0.5384615384615384,0.3888888888888889,Random Forest
0.5384615384615384,0.39436619718309857,Random Forest
0.5384615384615384,0.4,Random Forest
0.5,0.38235294117647056,Random Forest
0.4807692307692308,0.3787878787878788,Random Forest
0.4807692307692308,0.38461538461538464,Random Forest
0.4807692307692308,0.390625,Random Forest
0.46153846153846156,0.3870967741935484,Random Forest
0.4230769230769231,0.3728813559322034,Random Forest
0.40384615384615385,0.3684210526315789,Random Forest
0.38461538461538464,0.36363636363636365,Random Forest
0.38461538461538464,0.37037037037037035,Random Forest
0.38461538461538464,0.37735849056603776,Random Forest
0.38461538461538464,0.39215686274509803,Random Forest
0.38461538461538464,0.4,Random Forest
0.36538461538461536,0.3877551020408163,Random Forest
0.36538461538461536,0.3958333333333333,Random Forest
0.34615384615384615,0.3829787234042553,Random Forest
0.34615384615384615,0.391304347826087,Random Forest
0.34615384615384615,0.4,Random Forest
